subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,trial_number,answerL,answerR,confidenceL,confidenceR,condition,combination,RT_answerL,RT_answerR,RT_confidenceL,RT_confidenceR,items_countL,items_countR,uncertainty_level_L,uncertainty_level_R,n_fish_L,n_fish_R,n_cans_L,n_cans_R,q1,q2,q3,q4,q5,percent_comprehension
7635130,8,96,Female,2,9-Aug,2,7,1,1,6,6,trial_7,1,5047.7,3543.4,2564.7,2564.7,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7635130,8,96,Female,2,9-Aug,2,8,1,1,6,5,trial_6,1,2525,7259,3188.3,3188.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7635130,8,96,Female,2,9-Aug,2,9,0,1,6,6,trial_1,1,5042.8,5102.8,2257.7,2257.7,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,2,1
7635130,8,96,Female,2,9-Aug,2,10,1,0,4,6,trial_4,1,5055.6,3462.9,3593,3593,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,1,0,0,4,5,trial_7,1,9181,7824.3,3601,3601,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,2,1,1,5,3,trial_6,1,5936.6,8537.9,2703.1,2703.1,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,3,1,0,2,6,trial_1,0,6074.7,5259.1,3322.3,3322.3,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,4,0,0,4,6,trial_5,1,4884.8,5629.3,2762.8,2762.8,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,5,1,1,3,3,trial_3,0,11499.2,7381.7,3378.8,3378.8,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,6,0,1,5,4,trial_10,1,5390.3,8026.2,3481.6,3481.6,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,7,0,0,3,4,trial_4,1,5156.9,5387.1,3258.7,3258.7,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,8,0,1,4,6,trial_2,1,5382.7,3439.1,2324.2,2324.2,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,9,1,0,6,5,trial_8,1,1971,3806.2,1148.4,1148.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7636110,10,120,Female,2,12-Oct,3,10,1,1,5,4,trial_9,1,1543.8,1283.6,1455.9,1455.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,2,1
7640087,5,70,Male,1,5-Apr,0,1,1,0,6,3,trial_4,1,10270.9,12931.5,11495.9,11495.9,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,2,0,0,6,5,trial_1,0,13280,8813,5483.7,5483.7,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,3,0,0,6,5,trial_5,1,7295.6,5421.5,7977.2,7977.2,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,4,0,1,5,6,trial_2,1,7487.9,9758.8,4062.2,4062.2,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,5,0,1,5,5,trial_6,0,8705.4,15770.3,14591.9,14591.9,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,6,1,1,6,6,trial_7,1,11412.9,15689.8,7545.2,7545.2,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,7,0,1,3,6,trial_8,0,21692.1,9910.2,1749.2,1749.2,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,8,1,1,6,6,trial_9,0,5940.5,5650.1,2874.2,2874.2,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,9,1,0,6,3,trial_3,0,4826,4096.3,9025.3,9025.3,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,0,0.8
7640087,5,70,Male,1,5-Apr,0,10,1,0,5,6,trial_10,0,3464.7,4755,2567.5,2567.5,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,0,0.8
7641440,4,60,Female,2,5-Apr,0,1,0,1,6,3,trial_5,0,5184.6,31568.6,12959.3,12959.3,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,2,1,0,6,6,trial_7,1,9068.6,8063.2,6434.2,6434.2,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,3,1,1,3,3,trial_3,0,12419.8,9688.7,6056.3,6056.3,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,4,1,0,6,6,trial_8,1,9432,5701.7,3530.5,3530.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,5,0,0,6,1,trial_10,1,5973.8,21616.1,23088.6,23088.6,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,6,0,1,3,6,trial_6,0,6430,5090.4,3407.1,3407.1,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,7,1,1,6,6,trial_9,1,6216.6,25835.3,4030.9,4030.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,8,0,1,6,6,trial_4,1,24556.3,34919.8,4537.2,4537.2,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,9,1,1,6,3,trial_2,0,8334.5,5571.8,31474.4,31474.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,1,2,2,2,2,0.9
7641440,4,60,Female,2,5-Apr,0,10,0,1,6,6,trial_1,1,8782.9,21578.2,5277.8,5277.8,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,1,2,2,2,2,0.9
7642626,4,48,Female,2,5-Apr,0,1,1,0,6,6,trial_5,1,16278.4,7832.9,7012.8,7012.8,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,2,1,1,6,6,trial_6,1,6143.7,15090.3,2406.1,2406.1,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,3,1,0,6,6,trial_3,0,5168.4,6464.2,3031.6,3031.6,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,4,1,0,6,6,trial_1,0,9406.3,5270,3486.8,3486.8,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,5,1,1,6,6,trial_2,1,5500.2,5235.7,1776.6,1776.6,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,6,0,0,6,6,trial_4,1,10029.3,3066.3,1649.2,1649.2,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,7,0,0,6,6,trial_7,0,5054.5,4809.2,1863.3,1863.3,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,8,0,1,3,0,trial_10,1,14005,9289.6,5481.9,5481.9,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,9,1,1,0,6,trial_9,1,7913.8,8573.9,2532.7,2532.7,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,2,1
7642626,4,48,Female,2,5-Apr,0,10,1,0,4,2,trial_8,1,14614.1,8342.9,7602.6,7602.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,1,1,0,3,5,trial_1,0,8004,4588.8,5668,5668,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,2,0,0,6,5,trial_5,0,1476.6,5276.8,3877,3877,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,3,1,1,4,3,trial_3,1,5070.1,5955.9,3260.7,3260.7,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,4,1,1,4,5,trial_9,0,2036.3,5132,2308.6,2308.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,5,1,0,3,5,trial_4,1,10980.6,7276.4,1452.6,1452.6,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,6,1,0,6,5,trial_6,1,1606.4,3108.9,2372.5,2372.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,7,1,0,5,6,trial_10,0,3195,1796.7,1403.9,1403.9,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,8,1,0,6,3,trial_8,1,2390.3,2420.2,2173.5,2173.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,9,1,1,6,5,trial_2,0,1244.4,3213.4,3436.9,3436.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7648754,12,144,Male,1,12-Oct,3,10,1,0,5,5,trial_7,1,4621.5,2467.8,1661.1,1661.1,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,1,1,0,6,4,trial_8,1,4256.6,5973.1,1888.5,1888.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,2,1,1,6,3,trial_2,0,1692.1,3701.5,975.1000001,975.1000001,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,3,0,1,5,5,trial_7,0,1659.8,12238.1,1063.5,1063.5,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,4,1,1,5,4,trial_9,0,1596.9,1694.2,1559.9,1559.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,5,1,0,6,4,trial_6,1,2359.1,1991.8,1541.3,1541.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,0,1,5,1,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,6,0,1,6,3,trial_5,0,4652.3,930.8,886.5,886.5,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,7,0,1,5,3,trial_4,0,983.5999999,1060.3,821,821,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,8,1,0,2,4,trial_1,0,2914.8,1198.2,1310.5,1310.5,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,9,1,0,4,5,trial_10,0,1831.3,2055.8,916.0999999,916.0999999,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7649411,12,144,Male,1,12-Oct,3,10,1,0,4,5,trial_3,0,1412.1,22130.8,951.8,951.8,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7555071,5,69,Male,1,5-Apr,0,1,1,0,6,6,trial_4,0,5696.8,5820.9,3512.7,3512.7,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,2,1,0,6,6,trial_5,1,5586.4,3895,3237.3,3237.3,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,3,1,0,6,6,trial_7,1,2294.4,3899.7,1193.6,1193.6,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,4,1,0,6,6,trial_1,0,3522,3920.8,1198.8,1198.8,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,5,1,0,6,6,trial_2,0,3255.8,2949.7,1362.3,1362.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,6,0,1,6,6,trial_8,0,1825.8,1921.6,1032.9,1032.9,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,7,0,1,6,6,trial_6,0,2045.6,2236.1,1940.2,1940.2,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,8,1,0,6,6,trial_10,0,2900.1,5203.7,863.3000002,863.3000002,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,9,1,1,6,6,trial_9,1,2455.8,3559.6,1004.5,1004.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,0,2,2,2,2,0.8
7555071,5,69,Male,1,5-Apr,0,10,1,1,6,6,trial_3,0,3539,3173.6,1034.9,1034.9,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,0,2,2,2,2,0.8
7555634,6,76,Female,2,7-Jun,1,1,1,1,4,1,trial_9,0,7794.6,12239,3675.3,3675.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,0,0.8
